COUNTRY,X1,Date,Total_Case_Country,Total_Death_Country,New_Case_Country,New_Death_Country,Population,Total_Case_Rate,risktaking,Total_Mortality_Rate,New_Mortality_Rate,posrecip,RollingAverage_New_Case_Country,negrecip,RollingAverage_New_Death_Country,altruism,trust,RollingAverage_Total_Mortality_Rate,RollingAverage_New_Mortality_Rate,EIU_Democracy,longitude,C1_School.closing,C1_Flag,C2_Workplace.closing,C2_Flag,C3_Cancel.public.events,C3_Flag,C4_Restrictions.on.gatherings,C4_Flag,C5_Close.public.transport,C5_Flag,C6_Stay.at.home.requirements,C6_Flag,C7_Restrictions.on.internal.movement,C7_Flag,C8_International.travel.controls,E1_Income.support,E1_Flag,E2_Debt.contract.relief,E3_Fiscal.measures,H1_Public.information.campaigns,H1_Flag,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,M1_Wildcard,StringencyIndex,LegacyStringencyIndex,Oxford_Cases,Oxford_Deaths,Latitude,Longitude,prop65,propurban,popdensity,driving,walking,transit,arrivals,departures,vul_emp,GNI,health_exp,pollution,EUI_democracy,freedom_house,cellular_sub,milex,milper,irst,pec,cinc,endocrine_deaths,blood_pressure_deaths,respiratory_deaths,govt_accountability,political_stability,govt_effectiveness,regulatory_quality,rule_of_law,control_of_corruption,isocode,patience,wm.trust,New_Case_Rate,RollingAverage_Total_Case_Country,RollingAverage_Total_Death_Country,RollingAverage_Total_Case_Rate,RollingAverage_New_Case_Rate,Total_Mortality_Rate_Growth,respiratory_deaths_rate
Canada,615,2020-04-26,48033,2687,1662,116,37742157,0.001272662,0.183548152,7.11936E-05,3.07349E-06,0.196796298,1771.428571,0.022899142,160.2857143,0.229338437,0.245275036,5.91078E-05,4.24686E-06,56.130366,-106.346771,3,1,3,1,,,,,0,,,,,,4,,,,,2,1,,,,,,,,45341,2465,56.130366,-106.346771,17.232007,81.411,4.075308214,49.16,47.31,18.08,21134000,26033000,10.69100039,44940,4754.947754,6.428383133,9.22,98,89.58002255,18445000,66,13507,343023,0.0091552,,2814,74705,1.52,0.99,1.72,1.67,1.77,1.87,CAN,0.718479455,0.342149435,4.40356E-05,43049.28571,2230.857143,0.001140615,4.6935E-05,0.635540609,0.000659784
Canada,612,2020-04-27,49616,2841,1583,154,37742157,0.001314604,0.183548152,7.52739E-05,4.08032E-06,0.196796298,1708.285714,0.022899142,159.1428571,0.229338437,0.245275036,6.33244E-05,4.21658E-06,56.130366,-106.346771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46884,2560,56.130366,-106.346771,17.232007,81.411,4.075308214,62.59,61.18,21.78,21134000,26033000,10.69100039,44940,4754.947754,6.428383133,9.22,98,89.58002255,18445000,66,13507,343023,0.0091552,,2814,74705,1.52,0.99,1.72,1.67,1.77,1.87,CAN,0.718479455,0.342149435,4.19425E-05,44757.57143,2390,0.001185877,4.5262E-05,0.59615391,0.000659784
Canada,613,2020-04-28,51150,2983,1534,142,37742157,0.001355248,0.183548152,7.90363E-05,3.76237E-06,0.196796298,1678.285714,0.022899142,153.2857143,0.229338437,0.245275036,6.73858E-05,4.06139E-06,56.130366,-106.346771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48489,2707,56.130366,-106.346771,17.232007,81.411,4.075308214,,,,21134000,26033000,10.69100039,44940,4754.947754,6.428383133,9.22,98,89.58002255,18445000,66,13507,343023,0.0091552,,2814,74705,1.52,0.99,1.72,1.67,1.77,1.87,CAN,0.718479455,0.342149435,4.06442E-05,46435.85714,2543.285714,0.001230345,4.44671E-05,0.554433486,0.000659784
Canada,627,2020-04-29,,,,,,,0.183548152,,,0.196796298,,0.022899142,,0.229338437,0.245275036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50015,2859,56.130366,-106.346771,17.232007,81.411,4.075308214,,,,21134000,26033000,10.69100039,44940,4754.947754,6.428383133,9.22,98,89.58002255,18445000,66,13507,343023,0.0091552,,2814,74705,1.52,0.99,1.72,1.67,1.77,1.87,CAN,0.718479455,0.342149435,,47231.33333,2620.833333,0.001251421,4.18939E-05,,
Chile,724,2020-01-01,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,738,2020-01-02,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,739,2020-01-03,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,740,2020-01-04,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,741,2020-01-05,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,742,2020-01-06,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,743,2020-01-07,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,744,2020-01-08,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,745,2020-01-09,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,746,2020-01-10,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,747,2020-01-11,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,834,2020-01-12,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,,,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,840,2020-01-13,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,100,100,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,838,2020-01-14,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,99.01,102.58,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,819,2020-01-15,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,102.57,103.13,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,751,2020-01-16,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,304204,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,106.47,103.74,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,737,2020-01-17,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,124.69,107.87,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,732,2020-01-18,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,120.83,86.73,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,754,2020-01-19,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,97.12,59.44,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,755,2020-01-20,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,102.53,99.53,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,756,2020-01-21,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,101.57,98.22,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,757,2020-01-22,,,,,,,0.125372201,,,0.024950547,,-0.128465846,,-0.105835356,-0.083214097,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,102.41,101.48,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,,,,,,,
Chile,728,2020-01-23,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,107.31,104.03,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,723,2020-01-24,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,124.15,105.78,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,721,2020-01-25,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,118.81,83.2,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,762,2020-01-26,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,99.66,59.55,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,763,2020-01-27,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,107.13,100.85,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,764,2020-01-28,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,102.57,97.6,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,765,2020-01-29,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,101.5,96.02,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,766,2020-01-30,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,106.61,101.29,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,727,2020-01-31,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,131.48,107.44,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,768,2020-02-01,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,129.34,86.87,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,769,2020-02-02,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,102.43,60.33,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,770,2020-02-03,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,112.31,98.79,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,771,2020-02-04,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,109.69,103.85,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,772,2020-02-05,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,113.49,106.43,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,773,2020-02-06,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,117.69,105.25,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,734,2020-02-07,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,139.24,112.31,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,748,2020-02-08,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,135.2,93.48,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,749,2020-02-09,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,111.81,65.7,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,750,2020-02-10,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,122.24,102.72,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,778,2020-02-11,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,115.22,104.7,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,779,2020-02-12,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,116.03,105.16,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
Chile,780,2020-02-13,0,0,0,0,19116209,0,0.125372201,0,0,0.024950547,0,-0.128465846,0,-0.105835356,-0.083214097,0,0,-35.675147,-71.542969,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,,,0,0,,,-35.675147,-71.542969,11.529802,87.564,25.18944607,123.72,112.07,,5723000,3825000,22.69400036,14670,1381.986206,21.03629906,8.08,90,134.4373213,4274000,59,1671,52664,0.0027141,,6873,30643,1.05,0.43,1.08,1.34,1.12,1.01,CHL,-0.155408308,0.025791476,0,0,0,0,0,,0.000534328
